party-id;communication-id;content;content-type;channel;communication-date;record-date
570c803d-0737-4b76-af61-be306084cd0d;1f4c989c-1af0-4807-8fce-bf730f2310f1;How do I change my order?;text;email;2023-10-23 00:06:19;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;0c33a661-45c5-49a1-9df5-4e5ac43ee7c9;What are the benefits and exclusions of my policy?;text;email;2023-10-23 00:06:29;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;bd62cbd3-cc03-4f1e-8937-7040c9c9202b;Congress hard give difficult question beat maybe a either others leg together way Mrs dark rock sign.;text;email;2023-11-01 08:27:11;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;9b97ff99-f6c5-4700-b784-5d53ad5b5cf3;Thus visit crime tax people federal paper company describe be what line star.;text;email;2023-11-01 08:27:18;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;45fdf75c-1e4f-44c7-b7fc-f07354e07896;How can I find a network provider or hospital near me?;text;chat;2023-11-10 16:22:28;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;226f8f66-5c52-49f1-b950-1cf79622886c;How can I open or close a bank account?;text;email;2023-11-10 16:22:33;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;06e615ce-9f5b-455d-99a1-6945b285022f;I’m not sure what to do next.;text;chat;2023-11-10 16:22:33;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;bc2fbd73-6e26-42f6-9fcc-ac1b05cf9eb4;How can I report a lost or stolen card or cheque?;text;chat;2023-11-10 16:22:41;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;fd8fcc39-d8f8-4e94-9930-394ad9b9e9b1;How can I file a claim in case of an accident or emergency?;text;email;2023-11-19 23:14:54;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;07352967-b3fc-4f57-9e0f-ff43b0238dd3;What are the benefits and exclusions of my policy?;text;chat;2023-11-19 23:15:02;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;5726bf75-169b-49e8-9390-bed209bce7d0;Let suggest power above hundred others assume hear weight whole.;text;email;2023-11-28 17:23:38;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;b1c1bf0a-2d49-48c9-a675-056af1d0dc2a;Maybe let trade create card each more guy quality story back threat meeting leave middle way happen some peace.;text;email;2023-11-28 17:23:46;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;b1ac6d31-f17c-44dd-86e2-df6823448474;City behavior agent couple can guess become strong car office civil.;text;email;2023-11-28 17:23:51;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;84efb731-ca44-490b-b14b-f45f42611d2d;Kitchen quickly rate law international way world morning rather act produce establish accept movement reality attention might easy firm action.;text;chat;2023-12-07 09:52:12;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;1216e4c9-fc62-48a9-860f-80416290923d;Role record dog safe there long ask employee push student debate recognize admit culture modern.;text;email;2023-12-07 09:52:20;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;d3d0cba0-f226-4415-b812-4c8a24344303;Still draw loss any difficult issue morning thing under project second method civil never south least.;text;email;2023-12-07 09:52:21;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;ed527c1f-b3fd-41c1-97e5-dac965332f8c;I love your company. You always go above and beyond to meet my needs and expectations. Do you have a referral program that I can join?;text;email;2023-12-16 07:20:35;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;38fe721e-a9b0-45ae-aa51-a4da982ccf8a;You have made me a very happy customer. Your product is exactly what I was looking for and your support is top-notch. Do you have any other products or services that I might be interested in?;text;chat;2023-12-16 07:20:37;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;e866e370-1ccd-4ffd-933c-eb34befd3bf9;You are a star. You listened to my needs and provided me with the best solution for my situation. How can I thank you and recommend you to others who might need your help?;text;email;2023-12-16 07:20:46;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;0215a6c7-ce2d-41c0-a1cb-5176be7c1e3c;You are the best! You answered all my questions and gave me some great tips and advice. Can I subscribe to your newsletter or blog to get more updates?;text;email;2023-12-16 07:20:52;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;21cd9bd5-f843-461c-a84b-13483a874254;How can I order or deposit a cheque or cash?;text;email;2023-12-25 23:27:53;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;bb67dd86-54d2-4dc0-8029-53e5b1015264;How can I request or verify a proof of delivery or signature?;text;email;2023-12-25 23:27:54;2023-12-26 18:50:26
570c803d-0737-4b76-af61-be306084cd0d;12e4014e-7a7d-4004-b281-a4a3e215ae14;I need help with a probably technical problem.;text;email;2023-12-25 23:28:04;2023-12-26 18:50:26
9d87e88e-6f2d-410d-9da3-2aadf2a8c9aa;7e03127e-b763-4e6a-94cd-5b0824680bfa;I’m blown away by your product. It has transformed the way I work and saved me so much time and hassle. How can I spread the word about your amazing solution?;text;email;2023-10-15 17:17:12;2023-12-26 18:50:26
9d87e88e-6f2d-410d-9da3-2aadf2a8c9aa;94fd646c-c71f-4708-9ca4-c5ea446ca85d;What are the shipping options?;text;email;2023-11-02 03:37:32;2023-12-26 18:50:26
9d87e88e-6f2d-410d-9da3-2aadf2a8c9aa;9e323e8a-8e88-4c2f-be28-26943ebc8988;How can I request or verify a proof of delivery or signature?;text;email;2023-11-02 03:37:38;2023-12-26 18:50:26
9d87e88e-6f2d-410d-9da3-2aadf2a8c9aa;c603d60f-b4e4-45bd-97f0-8377b898f9aa;How do I create an account?;text;chat;2023-11-20 21:16:24;2023-12-26 18:50:26
9d87e88e-6f2d-410d-9da3-2aadf2a8c9aa;847440e5-d771-4ae8-a22b-feb1b1752459;Your product does not work as advertised! It’s a scam! I want to cancel my subscription and get my money back!;text;email;2023-12-06 01:07:01;2023-12-26 18:50:26
9d87e88e-6f2d-410d-9da3-2aadf2a8c9aa;9c0639aa-cf76-4314-8e2c-919b718fe399;I’m not sure what to do next.;text;email;2023-12-24 02:21:01;2023-12-26 18:50:26
9d87e88e-6f2d-410d-9da3-2aadf2a8c9aa;33fd8417-e7fa-46f3-ae90-9aeb16915aee;How can I update my contact or mailing address?;text;email;2023-12-24 02:21:09;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;ed70d794-b249-4507-a5b9-888e30c67c7a;How can I open or close a bank account?;text;email;2023-10-15 18:49:35;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;71558bbb-16d0-4a34-a47b-4a9a45126e9e;What are the documents or proofs required for filing a claim?;text;email;2023-10-15 18:49:40;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;ecd670e6-9c3a-457c-b421-56f1a252c876;How can I update my contact or mailing address?;text;email;2023-11-02 02:02:00;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;3d641914-eacf-4f22-b398-a955147bcc22;How can I update my contact or mailing address?;text;email;2023-11-02 02:02:06;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;e7abe2fa-7786-4bf2-9bad-f47aa080865b;I want to know why my account was banned.;text;email;2023-11-17 01:01:49;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;62c6c8c1-52f5-4f5b-98b0-4e62e989056b;You ignored my previous emails and chats! Don’t you care about your customers? Respond to me now!;text;email;2023-11-17 01:01:57;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;1baff8bc-13e9-4ca3-afc3-746b212c8884;I’m very happy with your service. You delivered on time, the quality was excellent, and the price was fair. Do you offer any discounts or coupons for loyal customers?;text;email;2023-12-05 20:16:38;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;8f53ab17-f4b7-46b6-8c2a-b7f80fa7c973;I’m thrilled with your service. You exceeded my expectations and delivered more than I asked for. How can I show my appreciation and gratitude to you and your team?;text;email;2023-12-05 20:16:50;2023-12-26 18:50:26
bc02ca6c-ccf0-4f7d-aacb-8391e256ee3a;0fc3560a-fb87-49c5-85e9-89af84da055f;How do I track my order?;text;email;2023-12-23 03:18:14;2023-12-26 18:50:26
e8b84cf5-854d-4801-bed0-42f29e1640df;47554813-7b43-463d-bbad-2db29afc36af;How can I update my contact or mailing address?;text;email;2023-10-15 08:48:25;2023-12-26 18:50:26
e8b84cf5-854d-4801-bed0-42f29e1640df;139a7281-7d30-4bf7-b6ba-e7fd128e5b90;How can I update my contact or mailing address?;text;email;2023-10-15 08:48:27;2023-12-26 18:50:26
e8b84cf5-854d-4801-bed0-42f29e1640df;4299bd42-c10b-4053-bc9f-2909e91381f3;I’m ecstatic with your service. You went above and beyond to make me happy and satisfied. How can I reward you and show you my appreciation for your outstanding work?;text;chat;2023-10-31 10:10:55;2023-12-26 18:50:26
e8b84cf5-854d-4801-bed0-42f29e1640df;3d930f7b-375c-49d2-80de-cb9b1155998f;You keep sending me spam emails and calls! Stop harassing me or I’ll report you!;text;chat;2023-11-18 21:03:59;2023-12-26 18:50:26
e8b84cf5-854d-4801-bed0-42f29e1640df;39a01ef4-3530-40aa-975a-356d27d239e5;How can I add or remove an authorized user or joint account holder?;text;email;2023-12-06 04:31:44;2023-12-26 18:50:26
e8b84cf5-854d-4801-bed0-42f29e1640df;afded4a7-ed44-4844-9d94-b37d5974cfc9;Assume parent blue trip professional tell now open describe job nice citizen.;text;email;2023-12-24 02:01:56;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;73d60117-3bc1-4a94-a0d7-8882dec46309;Notice break design role most not short at choice lawyer clearly house professor manage.;text;email;2023-10-15 07:14:34;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;28b3f0c9-e0ac-4558-a1e7-cf9acd40e2a0;Meeting might letter those interview close we about image debate like month.;text;email;2023-10-15 07:14:42;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;c91afb64-2cd0-41c4-abbb-dfea9686e937;How can I avoid or reduce interest or late fees on my card?;text;email;2023-11-02 18:33:12;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;dd381355-950f-4682-b842-acc65f207198;How can I transfer money or pay bills online?;text;email;2023-11-20 10:36:24;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;08bfff0b-f99a-4d3b-b505-4b6005437c56;How can I get an extension or grace period for my payment?;text;email;2023-11-20 10:36:29;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;62c13a3b-18e0-4630-810b-3707a35b6c2f;I want to know when this will be resolved.;text;email;2023-12-08 14:52:14;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;d2d87357-ac13-4546-b16d-b16a9fe7cf4a;I’m experiencing an issue with my account.;text;email;2023-12-08 14:52:14;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;4025fd1c-bb42-40a2-bcbd-33e6d5fd7590;How can I track or change the status of my shipment?;text;email;2023-12-23 17:10:44;2023-12-26 18:50:26
b2761821-720e-444f-b3e7-743a883ad9ef;a7c733b5-6ffb-49aa-a832-beb1e9e15858;How can I claim or report a damaged or missing shipment?;text;email;2023-12-23 17:10:48;2023-12-26 18:50:26
ca96b0b3-35fb-4580-aeda-7ab53b7b61b9;c66990ba-26c6-453a-ab12-f836c0973542;Good fine final million Mr everybody leg ready former firm care today nation carry.;text;email;2023-10-15 20:37:06;2023-12-26 18:50:26
ca96b0b3-35fb-4580-aeda-7ab53b7b61b9;0e44f5c0-ac58-44c7-815b-1f2f7d25937d;Wide audience case eight school southern likely skill American show government art draw.;text;chat;2023-10-15 20:37:13;2023-12-26 18:50:26
ca96b0b3-35fb-4580-aeda-7ab53b7b61b9;75e68c3c-4e5a-44ea-b42f-31b6cba5993a;How can I enroll or opt out of paperless statements or notifications?;text;email;2023-11-02 05:50:51;2023-12-26 18:50:26
ca96b0b3-35fb-4580-aeda-7ab53b7b61b9;2515caaf-3e40-4332-ba82-30f1152ea6aa;News when purpose study today training accept natural all teacher once wind.;text;email;2023-11-20 04:10:02;2023-12-26 18:50:26
ca96b0b3-35fb-4580-aeda-7ab53b7b61b9;87076ce2-a5c8-4b66-b33f-97779231e5f3;Current reveal agree message skin book side feel total they themselves right small sure light role policy behind property.;text;email;2023-11-20 04:10:07;2023-12-26 18:50:26
ca96b0b3-35fb-4580-aeda-7ab53b7b61b9;47ac4bb7-c163-4380-b01a-30e162e71968;I want to know why my account was disabled.;text;chat;2023-12-08 04:23:29;2023-12-26 18:50:26
ca96b0b3-35fb-4580-aeda-7ab53b7b61b9;ee76b5a7-8682-4fdd-a12f-cdd9c69cbcce;How can I dispute or resolve a charge or fee on my card?;text;email;2023-12-26 00:00:18;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;de4bc333-5fa5-4a32-8a7e-6a2af93950f4;How can I access or manage my card account online or on the app?;text;email;2023-10-15 13:59:51;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;d81f70d9-d12a-45d6-8de3-1defeb0ba4b8;How can I report a lost or stolen card or cheque?;text;email;2023-11-02 10:32:08;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;1f2ab44c-96fc-4658-bb5e-23b3210f5d64;How can I enroll or opt out of paperless statements or notifications?;text;email;2023-11-02 10:32:17;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;763d38b5-fab1-4d8e-9a89-8a1419e6ede7;How can I get a quote or purchase a new product?;text;email;2023-11-20 10:05:34;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;879eb39b-1321-4745-a50e-ed15bb1d8057;You have been a delight to deal with. You were responsive, helpful, and knowledgeable throughout our communication. How can I compliment you and let your manager know how well you did?;text;email;2023-12-08 19:46:27;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;040f0b45-02ed-4ad5-94a2-8450d1b710e6;You have been a lifesaver. You resolved my issue quickly and efficiently and followed up with me to make sure everything was working well. How can I rate your service and give you a glowing review?;text;email;2023-12-08 19:46:38;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;02a96a51-483c-482b-a1c8-d753c23a506a;How can I increase or decrease my credit limit or spending power?;text;email;2023-12-26 00:44:15;2023-12-26 18:50:26
26485f33-0e37-4bb4-9391-b48fad8337b5;2ea57bf0-bde8-4051-8314-9afc322bcf32;I’m sorry, I’m still having trouble with this.;text;email;2023-12-26 00:44:24;2023-12-26 18:50:26
7f8200fd-65dc-49fb-865d-c6d28a69a441;4f86b5fc-2983-4b2e-a683-0846184ab0ff;Pay difference sort difference loss policy thus community in onto believe still majority.;text;email;2023-10-15 13:49:41;2023-12-26 18:50:26
7f8200fd-65dc-49fb-865d-c6d28a69a441;6d8bd414-137e-4b4f-ad89-31f451283d0b;I’m blown away by your product. It has transformed the way I work and saved me so much time and hassle. How can I spread the word about your amazing solution?;text;email;2023-11-02 00:28:18;2023-12-26 18:50:26
7f8200fd-65dc-49fb-865d-c6d28a69a441;677c7b74-ccc9-4804-bb6d-ccd8f31e4c70;How can I apply for a loan or credit card?;text;email;2023-11-20 09:35:53;2023-12-26 18:50:26
7f8200fd-65dc-49fb-865d-c6d28a69a441;5396d249-2bd8-4655-808c-40061a2f4de9;How can I enroll or opt out of paperless statements or notifications?;text;chat;2023-11-20 09:35:55;2023-12-26 18:50:26
7f8200fd-65dc-49fb-865d-c6d28a69a441;78accfb0-8fed-4425-b83f-6729381f3bb1;You are a star. You listened to my needs and provided me with the best solution for my situation. How can I thank you and recommend you to others who might need your help?;text;email;2023-12-08 23:46:48;2023-12-26 18:50:26
7f8200fd-65dc-49fb-865d-c6d28a69a441;006ef4fc-75ee-45f9-918a-30d18539e4e3;Candidate provide eight defense everything let star home hit assume strategy tonight actually record simple alone investment interview.;text;email;2023-12-26 21:46:35;2023-12-26 18:50:26
7f8200fd-65dc-49fb-865d-c6d28a69a441;1f13e749-b822-4c1a-bb19-6b05dfe3413d;Address section middle reach thus material information open involve.;text;email;2023-12-26 21:46:35;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;0fbea9b5-185f-4d6d-b60e-21505903483d;I’m very happy with your service. You delivered on time, the quality was excellent, and the price was fair. Do you offer any discounts or coupons for loyal customers?;text;email;2023-10-13 09:11:52;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;55c46b7c-dd6e-4720-8c46-8bd593795f4b;You are a star. You listened to my needs and provided me with the best solution for my situation. How can I thank you and recommend you to others who might need your help?;text;chat;2023-10-13 09:12:02;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;3712db38-ac88-4234-b2ac-01c51eb41a10;How can I order or deposit a cheque or cash?;text;email;2023-10-31 23:21:18;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;b4b7acd7-e9f6-4440-9f09-5c1a177b6b20;How can I manage or update my preferences or profile?;text;email;2023-10-31 23:21:27;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;9ed1b717-7dcb-4d6c-ab4a-4fdc2dfe7310;You are a star. You listened to my needs and provided me with the best solution for my situation. How can I thank you and recommend you to others who might need your help?;text;email;2023-11-18 14:02:09;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;6d912b31-1ec1-409c-a186-5957ef9a958b;You have exceeded my expectations. Your product is amazing and your support is outstanding. How can I share my feedback with other potential customers?;text;email;2023-12-06 00:18:34;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;73147d1e-2b56-4a39-95be-d063bd43b4ad;You have been a lifesaver. You resolved my issue quickly and efficiently and followed up with me to make sure everything was working well. How can I rate your service and give you a glowing review?;text;email;2023-12-06 00:18:38;2023-12-26 18:50:26
ff4c6b24-6778-4c67-8d09-c6c0e22f8cfa;1215f414-01fc-4067-9cea-84ba2a4f38b2;I want to know why I wasn’t informed about this issue.;text;email;2023-12-24 03:29:25;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;e59d6962-51d1-421f-b3e9-87a8da7a3b68;How can I report a lost or stolen card or cheque?;text;email;2023-10-15 03:31:23;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;b32ab8ae-df80-4e48-92e0-4786997c2d84;How can I check the status of my claim?;text;email;2023-11-02 21:50:49;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;ab524d56-3a8f-475c-8734-9b20a6c4b170;How do I create an account?;text;email;2023-11-02 21:50:55;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;7f3bd379-2481-40f3-a5f7-bc2f782e6da7;You are a star. You listened to my needs and provided me with the best solution for my situation. How can I thank you and recommend you to others who might need your help?;text;chat;2023-11-20 21:13:26;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;f9de68fc-0a3d-4d43-a5ea-6678e796ec99;I’m thrilled with your service. You exceeded my expectations and delivered more than I asked for. How can I show my appreciation and gratitude to you and your team?;text;email;2023-11-20 21:13:33;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;c3016114-168e-4af3-ab60-5d6d8c673e7d;Practice most stay they away officer prepare garden hold level available to couple so international skill.;text;email;2023-12-06 03:41:37;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;68b45864-4a4e-4789-b94b-40c698c634bd;Finally family western power specific management network occur none century everybody.;text;email;2023-12-06 03:41:37;2023-12-26 18:50:26
3f15739e-8ad2-4c80-ac1c-f6a880e65706;87be209b-e695-45d3-86f7-853300dc7852;How can I create or print a shipping label or invoice?;text;email;2023-12-24 20:43:28;2023-12-26 18:50:26
5d926a32-e021-424f-8edc-df0513587427;52bf0084-6e93-4c50-9756-1b266548deb0;How do I create an account?;text;email;2023-10-15 06:11:34;2023-12-26 18:50:26
5d926a32-e021-424f-8edc-df0513587427;af7c9692-09c2-44c6-a598-ec7c79a545da;What are the benefits and exclusions of my policy?;text;email;2023-10-15 06:11:46;2023-12-26 18:50:26
5d926a32-e021-424f-8edc-df0513587427;d7f08d94-cbdc-46d6-9a06-142332ed6458;I’m having difficulty accessing the website.;text;email;2023-11-02 11:04:07;2023-12-26 18:50:26
5d926a32-e021-424f-8edc-df0513587427;9c2778ce-60c2-493c-b096-2366711d95d1;Pass indicate finish chance spring story early activity scientist.;text;email;2023-11-20 23:06:11;2023-12-26 18:50:26
5d926a32-e021-424f-8edc-df0513587427;a85c5d81-67c5-4d08-a9fa-d30e3b64f5ed;Choose wind tonight beautiful remain senior agree sea hot character anything truth experience exactly.;text;email;2023-11-20 23:06:22;2023-12-26 18:50:26
5d926a32-e021-424f-8edc-df0513587427;6696215d-8e47-468a-ad1e-5f233fc59478;How do I create an account?;text;email;2023-12-08 14:23:35;2023-12-26 18:50:26
5d926a32-e021-424f-8edc-df0513587427;50ef2887-2ae9-4171-bfaf-5d6863b09209;How can I compare different insurance plans and prices?;text;email;2023-12-26 15:32:22;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;b7f6f6ac-f841-4fbf-bed9-b69cef70df56;How can I transfer money or pay bills online?;text;email;2023-10-15 14:48:46;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;2740c3ca-c666-4aa7-b7d3-922e4dcb0054;How can I apply for a loan or credit card?;text;email;2023-10-15 14:48:54;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;8c2520e1-f168-42fc-943c-c0d9ababeda1;With second radio quickly computer art fight policy concern Mrs street bar citizen central believe.;text;email;2023-11-02 14:29:36;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;17015323-e879-412d-874c-35ef324836c6;Once owner memory up spend ask people need and part prove rich build pass last.;text;chat;2023-11-02 14:29:45;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;55384561-b359-4bd9-8558-945565d38c56;I just wanted to say thank you for your amazing service. You really made my day!;text;email;2023-11-20 00:44:18;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;e176b851-add2-411e-9520-035fa2c63dcc;You promised me a delivery by yesterday, but I still haven’t received my order! Where is it?;text;email;2023-12-08 15:36:35;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;9dff5fa0-ab2d-44a9-bd2c-5b18a660d986;I want to know why my account was suspended.;text;email;2023-12-08 15:36:46;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;654289e0-fd52-4dab-ac1e-ed867e43e23e;Rather nor simple history personal interest show sound there student necessary know information free international foreign none idea.;text;email;2023-12-26 04:07:47;2023-12-26 18:50:26
d6507f19-d6e4-40fc-bfdc-5acf54767e47;e1edb571-dd30-4bf0-aee2-a803a09e35f4;Weight final station important about office short according skill assume good same we.;text;chat;2023-12-26 04:07:59;2023-12-26 18:50:26
587e5cee-e40c-4ae0-ad9d-71ecd4cdfd0c;b4c6486f-71b2-473c-976b-08f4ba2191c1;How can I set up or change a payment plan or due date for my card?;text;email;2023-10-15 13:41:00;2023-12-26 18:50:26
587e5cee-e40c-4ae0-ad9d-71ecd4cdfd0c;6f190f1b-cf82-41b2-93f3-0ce899390cf3;How can I renew or cancel my policy?;text;email;2023-10-15 13:41:03;2023-12-26 18:50:26
587e5cee-e40c-4ae0-ad9d-71ecd4cdfd0c;3f00b998-f540-4677-b631-5c0e1a9d9abb;How can I schedule or cancel a pickup or delivery?;text;email;2023-11-02 20:59:10;2023-12-26 18:50:26
587e5cee-e40c-4ae0-ad9d-71ecd4cdfd0c;3f5e6aed-0618-44ca-9901-efe8f1c00301;How can I avoid or reduce interest or late fees on my card?;text;email;2023-11-02 20:59:14;2023-12-26 18:50:26
587e5cee-e40c-4ae0-ad9d-71ecd4cdfd0c;2a9c2fa4-cf27-4591-8a91-45fa6a242630;How can I get an extension or grace period for my payment?;text;email;2023-11-20 04:02:12;2023-12-26 18:50:26
587e5cee-e40c-4ae0-ad9d-71ecd4cdfd0c;d6840a57-3a20-428b-bd75-7232bff5f1a3;What are the documents or proofs required for filing a claim?;text;email;2023-12-08 22:29:57;2023-12-26 18:50:26
587e5cee-e40c-4ae0-ad9d-71ecd4cdfd0c;5f02e220-462c-4c97-ae0a-e9ee1024c0c7;I’m sorry, I’m still having trouble with this.;text;email;2023-12-26 13:12:01;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;5836b1df-4724-4aa0-b795-8ad8e4012cf3;What payment methods do you accept?;text;email;2023-10-15 12:53:04;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;c35eab50-bc3b-4de7-8e75-6b53d51d178e;How can I check the status of my claim?;text;email;2023-10-15 12:53:12;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;aefde6b0-0a08-47e4-aba3-f7a3d1b70306;Popular line campaign half nothing follow much property smile painting north.;text;email;2023-11-02 10:43:42;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;ade87836-3396-45c9-9a97-5a8746b893a3;Attorney population tend customer pressure economy recognize medical either employee chair least myself yes those rest use something.;text;email;2023-11-02 10:43:52;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;f12530da-214a-4da4-aa83-7a966311874e;How can I transfer or assign my policy to someone else?;text;email;2023-11-20 09:32:10;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;e4346f4d-c66c-4cf3-a515-bcb42e10d569;How can I find an ATM or branch near me?;text;email;2023-11-20 09:32:20;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;5ec2a3dc-ca04-443d-a782-f6d725dc575e;What are the shipping options?;text;email;2023-12-08 07:04:27;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;1c20e4a6-4836-494a-8c17-365511bfe45c;I need help with a probably technical problem.;text;email;2023-12-08 07:04:38;2023-12-26 18:50:26
d4f9333b-c033-4fdd-86d4-0eb75f9ee567;06afecf3-b5ad-489c-9cc9-5bfec6adbc14;I want to speak to someone who can authorize a refund.;text;email;2023-12-26 19:17:22;2023-12-26 18:50:26
f9e05103-fc92-412d-96cd-09a3c19ae814;afc487bb-d229-4726-a041-55c570ea0448;You have been very patient and informative with me. I appreciate your professionalism and expertise. Can you send me some additional resources to learn more about your product?;text;chat;2023-10-15 01:57:32;2023-12-26 18:50:26
f9e05103-fc92-412d-96cd-09a3c19ae814;10c3d66e-ab9e-4fbd-ba40-8dd301c646be;You are a star. You listened to my needs and provided me with the best solution for my situation. How can I thank you and recommend you to others who might need your help?;text;email;2023-10-15 01:57:37;2023-12-26 18:50:26
f9e05103-fc92-412d-96cd-09a3c19ae814;bf2098ac-4d9f-4e85-875b-d7be20f0777a;How can I schedule or cancel a pickup or delivery?;text;email;2023-11-02 04:33:36;2023-12-26 18:50:26
f9e05103-fc92-412d-96cd-09a3c19ae814;889ee64f-95a7-4704-98e8-ab51394bb289;Age say dream among school so nation cup somebody heavy game.;text;email;2023-11-20 15:30:01;2023-12-26 18:50:26
